report_id,data_riferimento,tavola,titolo_tabella,dimensione,etichetta,variabile,percorso,unita_misura,valore
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,32738.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,30.8
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,2731.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,2.6
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,0.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Calabria,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,119229.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,33.9
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,88545.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,25.2
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,3_riqualificazione_reskilling_ass,3_riqualificazione_reskilling,valore_assoluto,130911.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,3_riqualificazione_reskilling_pc,3_riqualificazione_reskilling,percentuale_riga,37.2
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,4_lavoro_inclusione_ass,4_lavoro_inclusione,valore_assoluto,12528.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,4_lavoro_inclusione_pc,4_lavoro_inclusione,percentuale_riga,3.6
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,5_ricollocazione_collettiva_ass,5_ricollocazione_collettiva,valore_assoluto,465.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Campania,5_ricollocazione_collettiva_pc,5_ricollocazione_collettiva,percentuale_riga,0.1
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Emilia-Romagna,1_reinserimento_lavorativo_ass,1_reinserimento_lavorativo,valore_assoluto,112151.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Emilia-Romagna,1_reinserimento_lavorativo_pc,1_reinserimento_lavorativo,percentuale_riga,64.5
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Emilia-Romagna,2_aggiornamento_upskilling_ass,2_aggiornamento_upskilling,valore_assoluto,36912.0
cc0c4fd8-2feb-4f90-8c6d-339383a25091,2024-06-30,1.2,"Tabella 1.2 Programma GOL: prese in carico per regione e percorso, v.a. e val.%",regione,Emilia-Romagna,2_aggiornamento_upskilling_pc,2_aggiornamento_upskilling,percentuale_riga,21.2
