file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Basilicata,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),6.600,6600,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Basilicata,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"105,3",105.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),2.320,2320,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"0,3",0.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),2.280,2280,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"101,8",101.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),4.560,4560,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,P.A. Bolzano,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"50,9",50.9,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),28.795,28795,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"4,1",4.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),13.560,13560,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"212,4",212.4,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),27.120,27120,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Calabria,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"106,2",106.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),97.181,97181,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"13,7",13.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),40.710,40710,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"238,7",238.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),81.420,81420,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Campania,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"119,4",119.4,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),44.066,44066,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"6,2",6.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),19.020,19020,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"231,7",231.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),38.040,38040,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Emilia-Romagna,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"115,8",115.8,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),22.070,22070,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"3,1",3.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),4.890,4890,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"451,3",451.3,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),9.780,9780,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Friuli-Venezia Giulia,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"225,7",225.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),61.752,61752,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"8,7",8.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),28.560,28560,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"216,2",216.2,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),57.120,57120,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lazio,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"108,1",108.1,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),9.837,9837,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"1,4",1.4,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),7.260,7260,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"135,5",135.5,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),14.520,14520,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Liguria,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"67,7",67.7,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),76.971,76971,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"10,9",10.9,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),34.530,34530,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"222,9",222.9,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,4,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),69.060,69060,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Lombardia,5,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"111,5",111.5,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Marche,0,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),18.551,18551,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Marche,1,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"2,6",2.6,percent,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Marche,2,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),7.290,7290,count,ok
2022/Nota GOL _Focus ANPAL 145_errata_corrigeedd1.pdf,ANPAL,2022-12-31,A2,1,Numero di presi in carico GOL per Regione e tasso di conseguimento del target PNRR 2022 e del target,4,Marche,3,Nazionale | Presi in carico in GOL Target PNRR 2022 Target Nazionale 2022 | Tasso di | Valore Valore Valore Tasso di conseguimento | Val. % conseguimento | (A) (B) (C) (A/C%) | (A/B%),"254,5",254.5,percent,ok
